wagnum,rem_month,kod_vrab,neis1_kod,neis2_kod,neis3_kod,mod1_kod,mod2_kod,mod3_kod,mod4_kod,mod5_kod,mod6_kod,mod7_kod,road_id_send,gr_probeg,por_probeg,st_id_send
22477,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,28,69301,30613,6321
8775,2022-12-01,3,0,98,54,2,4,2,0,0,0,0,29,5192,1118,6794
8775,2022-12-01,3,37,71,51,7,4,2,0,0,0,0,29,5192,867,6828
2427,2022-12-01,3,14,98,54,7,4,2,0,0,0,0,16,77915,30770,4147
2427,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,16,77915,30843,4169
17849,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,7862,4563,392
17849,2022-12-01,2,99,98,54,7,4,2,0,0,0,0,3,7862,4563,392
7857,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,38,57358,19381,9965
7857,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,38,57358,19381,9965
5630,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,3,60337,31166,848
5630,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,3,60337,31166,848
14151,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,28,27995,17406,6151
14151,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,28,27995,17402,6152
14499,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,38,87967,41032,9737
14499,2022-12-01,3,36,98,54,7,4,2,0,0,0,0,38,87967,41032,9737
14424,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,28,95816,61716,6151
14424,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,28,95816,61712,6152
9794,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,25,97594,30337,5234
9794,2022-12-01,2,97,98,54,7,4,2,0,0,0,0,25,97594,30337,5234
16861,2022-12-01,2,36,98,54,7,4,2,0,0,0,0,28,29109,9707,6321
16861,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,28,29109,9707,6321
16861,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,28,29109,9707,6321
16861,2022-12-01,3,36,1,54,7,4,2,0,0,0,0,28,29109,9707,6321
7576,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,37,85715,28148,9275
7576,2022-12-01,2,94,98,54,7,4,2,0,0,0,0,37,85715,28148,9275
6700,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,42,83483,35597,11305
6700,2022-12-01,3,2,86,51,7,4,2,0,0,0,0,42,83483,35597,11413
9230,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,25,73998,15977,5722
33169,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,101838,60428,385
33169,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,3,101838,60428,385
19609,2022-12-01,3,29,98,54,7,4,2,0,0,0,0,10,76442,27707,22
19609,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,10,76442,27707,22
15772,2022-12-01,3,11,95,54,7,4,2,0,0,0,0,38,43889,18209,9896
15772,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,38,43889,17813,9726
15772,2022-12-01,3,37,98,54,7,4,2,0,0,0,0,38,43889,17813,9726
2109,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,16,113237,28617,4131
2109,2022-12-01,3,14,98,54,7,4,2,0,0,0,0,16,113237,28544,4147
19641,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,38,93161,22549,10364
19641,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,38,93161,22549,10364
27061,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,16,109838,45171,4169
27061,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,16,109838,45171,4247
27061,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,38,105729,42092,9737
27061,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,38,105729,42092,9737
24576,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,44,105301,42500,12429
24576,2022-12-01,3,3,22,54,7,4,2,0,0,0,0,44,105301,42500,12377
6929,2022-12-01,3,0,98,54,2,4,2,0,0,0,0,29,79404,28912,6642
6929,2022-12-01,3,28,96,16,7,4,2,0,0,0,0,29,79404,28912,6642
25779,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,29,93891,49885,6642
25779,2022-12-01,2,36,98,54,7,4,2,0,0,0,0,29,93891,49885,6642
17916,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,37,34051,4455,12649
23327,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,40,89023,39310,11066
23327,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,40,89023,39310,11066
29232,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,38,88413,55089,10380
29232,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,38,88413,55089,10343
19552,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,42,101098,37558,11305
19552,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,42,101098,37558,11448
28406,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,103593,53967,385
28406,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,3,103593,53967,385
28406,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,102346,52809,23
28406,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,3,102346,52809,385
28841,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,38,96419,55519,10317
28841,2022-12-01,2,86,98,54,7,4,2,0,0,0,0,38,96419,55490,10315
7477,2022-12-01,3,99,84,52,7,4,2,0,0,0,0,42,105313,30759,11464
7477,2022-12-01,3,0,98,54,2,4,2,0,0,0,0,42,105313,30759,11464
17359,2022-12-01,2,36,98,54,7,4,2,0,0,0,0,28,44127,22478,6321
5641,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,38,64714,31337,10016
5641,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,38,64714,31337,10016
22510,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,40,59073,28596,10649
22510,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,40,59073,28596,10684
9871,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,38,61156,22034,9965
9871,2022-12-01,3,28,95,54,7,4,2,0,0,0,0,38,61156,21950,10016
24428,2022-12-01,3,88,98,54,7,4,2,0,0,0,0,30,92402,54843,7079
24428,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,30,92402,54848,12627
31357,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,11,56578,30812,12586
31357,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,11,56578,30812,12586
28685,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,3,89483,43133,385
28685,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,89483,43133,23
17457,2022-12-01,3,0,98,54,4,4,2,0,0,0,0,11,47142,23210,12595
20915,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,38,78586,63151,10317
9174,2022-12-01,2,37,98,54,7,4,2,0,0,0,0,29,73612,15755,6714
9174,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,29,73612,15755,6714
7070,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,25,77684,41800,12611
7070,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,25,77684,41800,12611
6091,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,28,72161,22513,12605
6091,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,28,72161,22513,12605
6304,2022-12-01,3,0,98,54,6,4,2,0,0,0,0,25,61224,20453,5581
18362,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,37,62571,23248,9196
18362,2022-12-01,3,25,95,54,7,4,2,0,0,0,0,37,62571,23248,9196
15476,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,28,35123,23673,6152
15476,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,28,35123,23677,6151
19451,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,43,96364,24153,11736
19451,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,43,96364,24209,11681
19615,2022-12-01,3,6,62,51,7,4,2,0,0,0,0,42,72286,18556,11409
19615,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,42,72286,18556,11409
17309,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,11,58343,31926,12586
17309,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,11,58343,31888,1803
16655,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,44,47053,19982,12377
16713,2022-12-01,3,0,98,54,2,4,2,0,0,0,0,38,35731,9091,10150
16713,2022-12-01,3,28,96,54,7,4,2,0,0,0,0,38,35731,9091,10150
20754,2022-12-01,3,58,95,54,7,4,2,0,0,0,0,16,12333,7733,4386
20754,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,16,12333,7733,4386
23003,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,44,50260,14531,12377
23003,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,44,50260,14531,12377
29072,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,16,15616,11231,4169
29072,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,16,15616,11231,4247
14086,2022-12-01,3,19,95,54,7,4,2,0,0,0,0,15,59958,21677,4033
9109,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,43,125349,38345,11891
32556,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,40,73724,32805,10602
32556,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,40,73724,32805,10649
8261,2022-12-01,2,0,98,54,1,4,2,0,0,0,0,37,95585,39034,9367
8261,2022-12-01,2,36,98,54,7,4,2,0,0,0,0,37,95585,39034,9367
1452,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,29,108188,20421,7014
1452,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,29,108188,20454,6876
32278,2022-12-01,3,0,98,54,3,4,2,0,0,0,0,40,86760,42595,10737
32278,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,40,86760,42595,10737
8636,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,44,22066,6181,12086
8636,2022-12-01,2,94,98,54,7,4,2,0,0,0,0,44,22066,6181,12086
23441,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,16,40139,13284,4386
23441,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,16,40139,13284,4386
16703,2022-12-01,2,97,62,54,7,4,2,0,0,0,0,25,46090,8954,5234
16703,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,25,46090,8954,5234
16910,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,40,71608,21823,10847
16910,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,40,71608,21823,10847
16931,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,36,107212,52251,8371
16931,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,36,107212,52086,8584
28981,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,3,98993,55563,392
28981,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,3,98993,55563,392
20257,2022-12-01,3,0,98,54,2,4,2,0,0,0,0,36,98683,45797,8493
20257,2022-12-01,3,44,96,54,7,4,2,0,0,0,0,36,98683,45797,8493
27725,2022-12-01,2,88,98,54,7,4,2,0,0,0,0,28,94906,53691,6152
27725,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,28,94906,53695,6151
21417,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,85515,59443,23
21417,2022-12-01,3,50,95,54,7,4,2,0,0,0,0,3,86626,59787,594
21417,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,3,85515,59443,385
21417,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,3,86626,59787,594
19051,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,38,,,10522
19051,2022-12-01,3,14,98,54,7,4,2,0,0,0,0,38,,,10546
32304,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,3,118163,37502,392
32304,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,3,118163,37502,392
1374,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,25,58770,21109,5234
1374,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,25,58770,21109,5234
1374,2022-12-01,2,94,98,54,7,4,2,0,0,0,0,25,58770,21109,5234
1374,2022-12-01,3,94,95,54,7,4,2,0,0,0,0,25,58770,20602,5380
13572,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,25,85656,35724,5295
13572,2022-12-01,2,33,98,54,7,4,2,0,0,0,0,25,85656,35724,5204
2113,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,16,98133,26787,4169
1472,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,36,117009,18834,8117
1472,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,36,117009,18834,8117
7424,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,3,33253,10120,392
7424,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,3,33253,10120,392
9210,2022-12-01,3,99,98,54,7,4,2,0,0,0,0,30,61278,23473,7079
9210,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,15,61278,24012,3938
9239,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,28,72737,32698,6151
9239,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,28,72737,32698,6151
7460,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,43,60750,24013,11931
7460,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,43,59626,24013,11931
5428,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,89070,50653,392
5428,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,16,89070,51376,4455
5428,2022-12-01,2,99,98,54,7,4,2,0,0,0,0,3,89070,50653,392
5428,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,16,89070,51376,4455
6340,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,28,108043,35003,5937
8183,2022-12-01,2,99,98,54,7,4,2,0,0,0,0,3,78735,26163,392
8183,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,78735,26163,392
9671,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,11259,114,392
9671,2022-12-01,2,99,98,54,7,4,2,0,0,0,0,3,11259,114,392
9678,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,11,94485,40181,12595
9678,2022-12-01,3,0,98,54,4,4,2,0,0,0,0,11,94485,40181,12595
9678,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,11,94485,40181,12595
9678,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,11,94485,40056,2224
7237,2022-12-01,2,94,98,54,7,4,2,0,0,0,0,31,84024,34679,22
7237,2022-12-01,2,94,98,54,7,4,2,0,0,0,0,31,,,22
7237,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,31,84024,34679,22
6943,2022-12-01,3,6,7,54,7,4,2,0,0,0,0,42,43981,13273,11305
6943,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,42,43981,13273,11305
5993,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,29,97988,35820,6669
5993,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,29,97988,35896,6642
5583,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,38,74379,44789,9726
5583,2022-12-01,3,36,98,54,7,4,2,0,0,0,0,38,74379,44789,9726
9048,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,38,91673,34207,10150
9048,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,38,91673,34187,10163
6092,2022-12-01,3,0,98,54,3,4,2,0,0,0,0,40,66927,32268,10737
6092,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,40,66927,32268,10737
5634,2022-12-01,3,0,98,54,2,4,2,0,0,0,0,38,87594,29805,10150
5634,2022-12-01,3,19,96,54,7,4,2,0,0,0,0,38,87594,29805,10150
5697,2022-12-01,2,97,98,54,7,4,2,0,0,0,0,44,89564,43276,12212
5697,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,44,89564,43276,12212
6189,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,25,26181,19036,12611
6189,2022-12-01,2,48,71,54,7,4,2,0,0,0,0,25,26181,19036,12611
4991,2022-12-01,3,0,98,54,4,4,2,0,0,0,0,37,86701,21920,12649
4991,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,37,86701,21920,12649
1653,2022-12-01,3,14,98,54,7,4,2,0,0,0,0,16,,,4147
1653,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,16,,,4169
5739,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,42,65589,31929,11413
5739,2022-12-01,3,2,62,51,7,4,2,0,0,0,0,42,65589,31929,11413
1167,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,15,88772,29535,3735
1167,2022-12-01,3,14,98,54,7,4,2,0,0,0,0,15,88772,29288,3376
25772,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,3,114625,43352,385
25772,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,114625,43352,23
16424,2022-12-01,2,99,98,54,7,4,2,0,0,0,0,3,28445,7857,392
16424,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,28445,7857,392
7041,2022-12-01,3,0,98,54,2,4,2,0,0,0,0,44,86036,23878,12377
7041,2022-12-01,3,33,98,54,7,4,2,0,0,0,0,44,86036,23878,12377
26940,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,38,8885,2792,10404
26940,2022-12-01,2,101,98,54,7,4,2,0,0,0,0,38,8885,2792,10404
22024,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,28,41516,9546,4789
22024,2022-12-01,2,88,98,54,7,4,2,0,0,0,0,28,41516,9546,4789
32628,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,28,82773,55241,12605
32628,2022-12-01,3,48,98,54,7,4,2,0,0,0,0,28,82773,55241,12605
17922,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,15,34817,6205,3735
17922,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,15,34817,6149,3936
14998,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,50673,22399,23
14998,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,3,50673,22399,385
15656,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,30,60419,30474,7535
15656,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,30,60419,30431,7668
19827,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,16,65939,17255,4421
19827,2022-12-01,3,112,95,2,7,4,2,0,0,0,0,16,65939,17245,12604
30919,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,29,64598,33361,6669
30919,2022-12-01,3,36,98,54,7,4,2,0,0,0,0,29,64598,33361,6669
21208,2022-12-01,2,102,98,54,7,4,2,0,0,0,0,28,98491,55658,6152
21208,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,28,98491,55662,6151
20144,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,30,83862,12756,7749
20698,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,60439,41677,23
20698,2022-12-01,2,88,98,54,7,4,2,0,0,0,0,3,60439,41677,385
21600,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,28,101958,52467,4789
21600,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,28,101958,52467,4789
20243,2022-12-01,2,102,98,54,7,4,2,0,0,0,0,28,109584,48311,6152
20243,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,28,109584,48315,6151
23796,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,3,99071,49869,392
23796,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,3,99071,49869,392
21387,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,36,72630,43073,8882
21387,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,36,72630,43073,8882
21532,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,3,18352,10721,211
21532,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,3,18352,10721,211
25622,2022-12-01,3,0,98,54,4,4,2,0,0,0,0,11,83764,49800,1862
25622,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,11,83764,49746,1871
20967,2022-12-01,2,88,98,54,7,4,2,0,0,0,0,3,4905,1229,385
20967,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,4905,1229,23
25284,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,28,93621,39151,12605
25284,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,28,93621,39151,12605
21004,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,3,93256,59977,392
21004,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,3,93256,59977,392
26606,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,3,88562,50113,23
26606,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,3,88562,50113,385
11687,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,15,42481,19077,3940
11687,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,15,42481,19077,3940
11002,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,42,68993,37949,11666
11002,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,42,68993,37949,11666
11013,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,38,95223,45003,9737
11013,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,38,95223,45003,9737
14218,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,28,96048,47099,4789
14218,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,28,96048,47099,4789
12638,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,44,85775,34187,12377
12638,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,44,85775,34166,12386
17883,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,11,99953,23562,1752
17883,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,11,99953,23562,1752
13447,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,36,51440,24154,12646
17349,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,16,90209,38907,4169
17349,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,16,90209,38907,4247
11967,2022-12-01,3,28,95,54,7,4,2,0,0,0,0,38,39094,15461,10016
9996,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,3,66258,24907,162
19338,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,15,82721,43714,3544
19440,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,28,64089,22706,6321
19440,2022-12-01,3,97,2,54,7,4,2,0,0,0,0,28,64089,22706,6321
6651,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,30,66493,24155,7749
6651,2022-12-01,3,0,98,54,2,4,2,0,0,0,0,38,64088,24155,10150
6651,2022-12-01,3,19,96,54,7,4,2,0,0,0,0,30,66493,24155,7749
6651,2022-12-01,3,19,96,54,7,4,2,0,0,0,0,38,64088,24155,10150
6669,2022-12-01,3,36,98,54,7,4,2,0,0,0,0,28,91618,12803,5965
11758,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,38,73350,44961,10273
11758,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,38,73350,44961,10380
11778,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,38,53346,33933,10380
11778,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,38,53346,33908,10375
13197,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,16,43612,14794,4169
13197,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,16,43612,14794,4247
13542,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,38,77837,41503,9737
13542,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,38,77837,41503,9737
17684,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,38,37808,12659,10150
17684,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,38,37808,12586,10214
7971,2022-12-01,2,99,98,54,7,4,2,0,0,0,0,3,69018,39464,392
7971,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,3,69018,39464,392
7986,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,28,89023,32029,6321
7986,2022-12-01,3,37,79,54,7,4,2,0,0,0,0,28,89023,32029,6321
7990,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,11,83687,35659,1862
7990,2022-12-01,3,0,98,54,4,4,2,0,0,0,0,11,83687,35659,1862
8034,2022-12-01,3,0,98,54,1,4,2,0,0,0,0,40,20012,19490,10951
14355,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,38,100523,44255,9737
14355,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,38,100523,44255,9737
12468,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,28,82838,36933,4700
12468,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,28,82838,36933,4700
11254,2022-12-01,3,131,6,54,7,4,2,0,0,0,0,16,38542,20973,4420
11254,2022-12-01,3,0,98,54,6,4,2,0,0,0,0,16,38542,20980,4421
19663,2022-12-01,3,0,98,54,2,4,2,0,0,0,0,42,86249,40922,11409
16913,2022-12-01,3,59,98,54,7,4,2,0,0,0,0,42,35489,11017,11448
16913,2022-12-01,3,0,98,54,2,4,2,0,0,0,0,42,35489,11017,11305
15463,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,28,70317,29028,6151
15463,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,28,70317,29024,6152
16827,2022-12-01,3,0,98,54,2,4,2,0,0,0,0,3,64064,23978,23
16827,2022-12-01,3,131,77,48,7,4,2,0,0,0,0,3,64064,23404,12871
14119,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,36,61576,34553,12645
14119,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,36,61576,34553,12645
11563,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,11,51748,26659,2199
11563,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,11,51748,26659,2210
11810,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,28,53202,26668,4789
11810,2022-12-01,2,88,98,54,7,4,2,0,0,0,0,28,53202,26668,4789
14493,2022-12-01,3,36,98,54,7,4,2,0,0,0,0,25,84799,47859,12620
14493,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,25,84799,47859,12620
17486,2022-12-01,3,0,98,54,2,4,2,0,0,0,0,3,29658,7116,23
17486,2022-12-01,3,131,77,54,7,4,2,0,0,0,0,3,29658,6572,12871
14521,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,28,38833,18520,6151
14521,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,28,38833,18516,6152
13319,2022-12-01,2,95,98,54,7,4,2,0,0,0,0,28,26805,11800,6152
13319,2022-12-01,2,0,98,54,7,4,2,0,0,0,0,28,26805,11804,6151
18086,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,38,97989,45046,10380
18086,2022-12-01,3,36,98,54,7,4,2,0,0,0,0,38,97989,45046,10273
8070,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,11,43125,14018,2776
8070,2022-12-01,3,0,98,54,4,4,2,0,0,0,0,11,43125,14018,2657
8108,2022-12-01,3,0,98,54,4,4,2,0,0,0,0,42,77810,12608,11464
8108,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,42,77810,12608,11464
22048,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,15,58157,27590,3940
22048,2022-12-01,3,0,98,54,2,4,2,0,0,0,0,15,58157,27590,3940
14670,2022-12-01,3,6,98,54,7,4,2,0,0,0,0,3,85580,60662,392
14670,2022-12-01,5,0,98,54,7,4,2,0,0,0,0,3,85580,60662,392
18149,2022-12-01,3,0,98,54,7,4,2,0,0,0,0,16,86310,38755,4254
18149,2022-12-01,3,2,98,54,7,4,2,0,0,0,0,16,86310,38755,4254
