wagnum,rem_month,rod_id,model,st_id_send,st_id_rem,distance
32705,1662249600,1,12-132,3603,3457,466
28807,1662249600,1,12-1303-01,493,392,65
25797,1662249600,1,12-132-03,4421,4387,90
28691,1662249600,1,12-9788-01,4421,4387,27
27221,1662249600,1,12-132,4420,4387,221
25790,1662249600,1,12-132-03,10016,10049,292
24752,1662249600,1,12-132,9754,9744,199
9862,1662249600,1,12-132,6152,5870,316
15052,1662249600,1,12-132,4420,4387,193
25891,1662249600,1,12-132-03,6152,5870,228
29683,1662249600,1,12-132,4421,4519,17
33587,1662249600,1,12-132,6996,6871,227
33749,1662249600,1,12-132,4421,4387,33
21029,1662249600,1,12-9788-01,498,392,2
22751,1662249600,1,12-132,392,392,98
26281,1662249600,1,12-600-05,6152,5870,228
24712,1662249600,1,12-132,2983,12594,259
24854,1662249600,1,12-132,9754,9744,166
29397,1662249600,1,12-132,10016,10049,250
24684,1662249600,0,11-1807-01,12340,11891,2747
25157,1662249600,1,12-132,4420,4391,123
26489,1662249600,1,12-296-01,12387,11891,33
16233,1662249600,0,11-270,6629,7117,975
3976,1662249600,0,11-1807-01,4992,7117,1198
4669,1662249600,0,11-2135-01,6541,7117,413
6888,1662249600,0,11-1807,7257,7117,720
4280,1662249600,0,11-2135-01,13205,11891,2763
5610,1662249600,0,11-276,12267,11891,2347
23995,1662249600,1,12-132,12322,11891,46
6687,1662249600,0,11-280,12380,11891,47
26599,1662249600,1,12-132,12393,11891,17
24640,1662249600,0,11-7038,3815,12595,425
21361,1662249600,1,12-783,4420,4391,133
8482,1662249600,0,11-286,12205,11891,2709
15386,1662249600,1,12-132,446,420,6085
23184,1662249600,1,12-132,2776,2530,11
4019,1662249600,0,11-1807-01,3511,3457,405
32317,1662249600,1,12-132,446,420,6008
30180,1662249600,1,12-132,12873,420,6072
4279,1662249600,0,11-2135-01,11412,11336,541
28679,1662249600,1,12-9788-01,4420,4391,200
24265,1662249600,1,12-132,10175,10150,83
28309,1662249600,1,12-132,12387,11891,55
6749,1662249600,0,11-280,12340,11891,2764
237,1662249600,0,11-280,12267,11891,2435
6120,1662163200,0,11-276,10049,10049,17
9921,1662163200,1,12-132,498,392,47
21140,1662163200,1,12-1704-04,12873,392,63
20948,1662163200,1,12-9788-01,12607,12607,125
28963,1662163200,1,12-295,10016,10364,207
22738,1662163200,1,12-132,12380,11915,72
26850,1662163200,1,12-132,3376,12597,102
25975,1662163200,1,12-132-03,10338,10364,109
27599,1662163200,1,12-132,5230,5032,18
21764,1662163200,1,12-132,10338,10364,180
21616,1662163200,1,12-132,4420,392,59
28426,1662163200,1,12-132,10511,10364,212
23751,1662163200,1,12-132,4421,4387,33
27564,1662163200,1,12-132,12393,10364,58
26813,1662163200,1,12-132,4421,4387,89
20873,1662163200,1,12-9788-01,211,80,104
26245,1662163200,1,12-600-05,6152,4789,369
33696,1662163200,1,12-132,6279,6279,380
29083,1662163200,1,12-295,4247,4247,66
26955,1662163200,1,12-132,6152,4789,347
26925,1662163200,1,12-132,8155,8371,477
25362,1662163200,1,12-132-03,6152,4789,291
26387,1662163200,1,12-132,162,162,50
33655,1662163200,1,12-132,10368,10368,34
25509,1662163200,1,12-132-03,6152,4789,368
21917,1662163200,1,12-132,1949,2400,316
23938,1662163200,1,12-132,6152,4789,377
27455,1662163200,1,12-1303-01,155,155,89
33576,1662163200,1,12-196-02,2535,6279,387
6454,1662163200,0,11-276,12086,11915,2338
28648,1662163200,1,12-132,4711,4790,158
14180,1662163200,1,12-132,1949,2400,312
24495,1662163200,1,12-132,696,392,80
25879,1662163200,1,12-132-03,4420,4387,171
25995,1662163200,1,12-132-03,6152,5870,240
8423,1662163200,0,11-286,7188,12627,514
32922,1662163200,1,12-132,12941,5204,47
9397,1662163200,0,11-286,11413,10364,1452
33671,1662163200,1,12-132,12322,12320,840
27186,1662163200,1,12-132,8595,10364,2022
25811,1662163200,1,12-132-03,6152,4789,324
19004,1662163200,0,11-280-01,12202,10150,64
24304,1662163200,1,12-1704-04,12941,5295,65
24909,1662163200,1,12-1303-01,155,155,6
33571,1662163200,1,12-132,8618,8320,575
4135,1662163200,0,11-2135-01,10177,10150,33
29358,1662163200,1,12-132,4421,4387,52
24889,1662163200,1,12-132,162,23,3
21164,1662163200,1,12-132,10389,10364,106
14589,1662163200,1,12-132,4421,4387,17
4063,1662163200,0,11-2135-01,2177,3457,636
29688,1662163200,1,12-132,3376,12597,89
26841,1662163200,1,12-600-05,155,155,35
6997,1662163200,0,11-280,11666,11336,1018
11686,1662163200,1,12-9790,6153,6279,964
24632,1662163200,0,11-1807-01,414,392,4
25379,1662163200,1,12-132-03,6152,5870,223
22695,1662076800,1,12-132,12873,12871,62
27212,1662076800,1,12-132,4420,4387,135
28168,1662076800,1,12-132-03,4421,4391,319
24209,1662076800,1,12-132,4420,4387,186
21182,1662076800,1,12-132,7661,7661,1240
14599,1662076800,1,12-132,4420,4391,198
28082,1662076800,1,12-132-03,3466,8371,1331
5341,1662076800,0,11-276,10165,10150,91
28202,1662076800,1,12-132,9546,9546,88
24574,1662076800,0,11-1807-01,10163,10150,93
28574,1662076800,1,12-132,8921,8693,168
33318,1662076800,1,12-196-01,10364,12320,403
33874,1662076800,1,12-196-02,12645,10150,1976
25047,1662076800,1,12-132,10016,10364,246
24959,1662076800,1,12-1303-01,4420,4387,142
11613,1662076800,1,12-9790,10016,10364,268
14444,1662076800,1,12-132,5230,12606,36
33666,1662076800,1,12-132,12941,6279,24
30155,1662076800,1,12-132,8371,8371,215
24083,1662076800,1,12-296-01,4420,4387,223
20923,1662076800,1,12-9788-01,4420,4387,134
6450,1662076800,0,11-276,8976,9546,1560
10734,1662076800,1,12-132,4421,4391,2875
33580,1662076800,1,12-196-02,1949,6321,634
12089,1662076800,1,12-132-03,4420,4391,217
5325,1662076800,0,11-276,5244,5295,147
17909,1662076800,0,11-1807-01,5230,5295,69
1832,1662076800,0,11-2135-01,5352,5295,9
24688,1662076800,0,11-1807-01,5352,5295,24
6405,1662076800,0,11-276,5352,5295,96
1780,1662076800,0,11-2135-01,5352,5295,87
27038,1662076800,1,12-132-03,2613,2530,99
92,1662076800,0,11-280,498,420,5939
131,1662076800,0,11-280,6714,6876,490
25845,1662076800,1,12-132-03,9735,9744,91
29307,1662076800,1,12-132,6995,6876,284
17935,1662076800,0,11-1807-01,11666,11464,2291
26510,1662076800,1,12-9085,9735,9744,46
28294,1662076800,1,12-132,6995,6876,230
26978,1662076800,1,12-132,446,420,5903
5886,1662076800,0,11-276,5722,5722,10
27086,1662076800,1,12-132-03,10016,10364,238
17028,1662076800,1,12-7023-02,10016,10364,254
27634,1662076800,1,12-132,5275,6321,1116
14610,1662076800,1,12-132,10016,10364,261
28681,1662076800,1,12-9788-01,12322,12267,1
26159,1662076800,1,12-132,10950,10364,970
14834,1662076800,1,12-132,4420,4387,158
29235,1662076800,0,11-1807-01,7602,12629,808
12104,1662076800,1,12-132-03,430,392,44
29277,1662076800,1,12-132,5477,6794,46
3924,1662076800,0,11-1807-01,12382,11891,72
26046,1662076800,1,12-132-03,12322,12267,37
14349,1662076800,1,12-132,10016,10364,223
10181,1662076800,1,12-132-03,5275,6321,1101
28588,1662076800,1,12-132,10016,10364,202
25276,1662076800,1,12-132-03,6856,6794,23
21921,1662076800,1,12-132,4421,4391,2745
25920,1662076800,1,12-132-03,486,392,85
11042,1661990400,1,12-7023-02,4789,4789,98
33266,1661990400,1,12-196-01,6207,6103,319
24636,1661990400,0,11-7038,3376,12600,266
24199,1661990400,1,12-132,4789,4789,9
28688,1661990400,1,12-9788-01,4421,4391,419
26883,1661990400,1,12-132,10375,10364,158
19377,1661990400,0,11-286,12402,12403,29
20976,1661990400,1,12-9788-01,6152,4789,364
27171,1661990400,1,12-132,6152,4789,335
31609,1661990400,1,12-132,8371,8371,270
11082,1661990400,1,12-7023-02,4420,4391,179
29953,1661990400,1,12-132,8595,10364,1990
26969,1661990400,1,12-132,6152,5937,309
33515,1661990400,1,12-132,11518,11518,1750
28813,1661990400,1,12-1303-01,10016,10049,232
17356,1661990400,1,12-132,10846,10846,666
25183,1661990400,1,12-132,392,392,64
22235,1661990400,1,12-132,4421,4391,2855
28094,1661990400,1,12-132-03,494,392,52
29160,1661990400,1,12-132,3466,3457,47
6708,1661990400,0,11-280,5736,5722,65
13313,1661990400,1,12-132-03,7446,12647,3026
32958,1661990400,1,12-132,6152,6152,309
21690,1661990400,1,12-132,12648,12648,107
33607,1661990400,1,12-132,4420,4387,190
1804,1661990400,0,11-2135-01,5040,12606,55
12187,1661990400,1,12-132-03,4420,4387,203
11203,1661990400,1,12-132,10049,10049,73
27841,1661990400,1,12-132,4421,4387,89
33432,1661990400,1,12-1303-01,6153,6279,11
33686,1661990400,1,12-132,4420,4387,197
32272,1661990400,1,12-132,4420,4391,173
11282,1661990400,1,12-1704-04,4420,4387,226
21090,1661990400,1,12-9788-01,9448,12649,2465
12923,1661990400,1,12-132-03,4421,4387,84
26396,1661990400,1,12-1704-04,10165,10150,71
5916,1661990400,0,11-276,5965,5870,467
33919,1661990400,1,12-1303-01,4420,4387,181
29748,1661990400,1,12-132,4420,4387,146
33265,1661904000,1,12-196-02,6152,6279,70
30852,1661904000,1,12-132,6152,6279,116
29059,1661904000,1,12-295,4421,4391,2756
28371,1661904000,1,12-132,1949,2400,287
29318,1661904000,1,12-132,4421,4391,2955
27360,1661904000,1,12-132,6152,6279,88
22176,1661904000,1,12-132,6152,6279,59
27785,1661904000,1,12-9085,6152,6279,41
33562,1661904000,1,12-132,6152,6279,98
30210,1661904000,1,12-132,494,420,6437
21946,1661904000,1,12-132,12873,420,1841
17340,1661904000,1,12-132,6279,6279,399
23388,1661904000,1,12-132,6152,6279,114
25344,1661904000,1,12-132-03,6152,6279,67
10629,1661904000,1,12-132,6152,4790,330
11022,1661904000,1,12-132,6152,6279,101
25933,1661904000,1,12-132-03,6152,6279,56
21470,1661904000,1,12-132,12387,11891,21
21242,1661904000,1,12-1303-01,11463,10364,1877
27290,1661904000,0,11-7038,5228,5295,45
28175,1661904000,1,12-132-03,9540,9546,106
883,1661904000,0,11-7038,12607,12606,93
33756,1661904000,1,12-132,4970,12606,147
7172,1661904000,0,11-280,8560,9546,1558
16775,1661904000,1,12-783,6279,6279,312
25354,1661904000,1,12-132-03,6279,6279,389
29253,1661904000,0,11-1807-01,5230,5295,14
17803,1661904000,1,12-132,6152,6279,112
22869,1661904000,1,12-132,6152,6279,107
29477,1661904000,1,12-132,6152,6279,60
21753,1661904000,1,12-132,6152,6279,109
25595,1661904000,1,12-132-03,3082,12597,312
33351,1661904000,1,12-196-02,6152,6279,102
26617,1661904000,1,12-132,6152,6279,37
24504,1661904000,1,12-132,6152,6279,99
25855,1661904000,1,12-132-03,6152,6279,38
33619,1661904000,1,12-132,6152,6279,107
28881,1661904000,1,12-295,6152,6279,109
29140,1661904000,1,12-4102,498,392,41
27647,1661904000,1,12-132,6279,6279,344
29380,1661904000,1,12-132,10375,10364,170
28985,1661904000,1,12-132,1398,392,92
14208,1661904000,1,12-132,11463,10364,1860
16536,1661904000,0,11-270,10950,10364,978
27734,1661904000,1,12-132,498,392,99
22524,1661904000,1,12-1303-01,8502,10364,2284
27329,1661904000,1,12-132,1398,392,35
23851,1661904000,1,12-1704-04,9048,9546,520
33698,1661904000,1,12-132,7397,10364,3108
17164,1661904000,1,12-132,11412,10364,1460
11886,1661904000,1,12-600-05,2869,2869,219
29824,1661904000,1,12-132,7523,10364,2673
33808,1661904000,1,12-1303-01,216,80,86
27020,1661904000,1,12-132-03,2366,2210,31
26805,1661904000,1,12-132,2869,2858,32
20783,1661904000,1,12-9788-01,4421,4421,25
25778,1661904000,1,12-132-03,430,392,95
26557,1661904000,1,12-783,4789,4789,80
14288,1661904000,1,12-132,9178,9546,605
5957,1661904000,0,11-276,498,420,5345
18740,1661904000,0,11-280,4723,12605,763
21819,1661904000,1,12-132,8769,9744,641
25606,1661904000,1,12-132-03,4420,4519,398
23629,1661904000,1,12-132,7333,7286,511
7061,1661904000,0,11-1807,12595,12595,175
20964,1661904000,1,12-9788-01,6152,6279,77
33895,1661904000,1,12-196-02,12393,11891,19
21015,1661904000,1,12-9788-01,6152,6279,64
25582,1661904000,1,12-132-03,6152,6279,31
10866,1661904000,1,12-132,4789,4789,30
27181,1661817600,1,12-132,1949,392,9
32995,1661817600,1,12-132,486,392,72
9779,1661817600,0,11-286,10049,10049,16
25136,1661817600,1,12-132,3780,3735,268
24693,1661817600,1,12-9780,10343,10364,100
24633,1661817600,0,11-1807-01,4253,3940,1709
4190,1661817600,0,11-9962,2457,2400,167
12328,1661817600,1,12-132-03,10829,10364,450
24622,1661817600,0,11-1807-01,10852,10364,491
29180,1661817600,1,12-4102,4711,4790,230
33764,1661817600,1,12-132,7257,12629,205
16090,1661817600,0,11-280,3241,12595,618
3982,1661817600,0,11-1807-01,12322,11891,53
21103,1661817600,1,12-9788-01,4420,4387,202
25801,1661817600,1,12-132-03,11281,11305,4518
21014,1661817600,1,12-9788-01,2694,4101,163
29211,1661817600,1,12-4102,4421,4391,2828
33841,1661817600,1,12-196-02,4421,4421,56
7395,1661817600,0,11-286,11792,11891,486
29944,1661817600,1,12-132,4421,12603,34
27010,1661817600,1,12-132-03,4421,4387,16
27832,1661817600,1,12-1302,4421,4387,30
25981,1661817600,1,12-132-03,4421,4391,2953
24781,1661817600,1,12-132,4421,4387,23
22735,1661817600,1,12-132,10829,10364,428
24380,1661817600,1,12-132,4421,4387,70
33569,1661817600,1,12-132,5310,6279,1062
3972,1661817600,0,11-1807-01,5840,12620,954
7450,1661817600,0,11-286,8971,12645,1274
29426,1661817600,1,12-132,8155,9737,2362
5880,1661817600,0,11-276,11681,11464,2828
25024,1661817600,1,12-132,4420,4387,178
14977,1661817600,1,12-132,216,80,37
24294,1661817600,1,12-1704-04,10016,10150,305
33315,1661817600,1,12-196-01,5477,10364,17
1174,1661817600,0,11-1807-01,10177,10150,64
12542,1661817600,1,12-132-03,4420,4391,161
6333,1661817600,0,11-276,10950,10364,911
29079,1661817600,1,12-295,12648,12648,182
33420,1661817600,1,12-1303-01,10016,10364,205
27658,1661817600,1,12-132,4421,4391,305
30132,1661817600,1,12-132,4421,4387,32
25882,1661817600,1,12-132-03,4421,4387,7
28125,1661817600,1,12-132-03,392,392,51
27566,1661817600,1,12-132,392,392,36
27154,1661817600,1,12-132,5555,5581,466
119,1661817600,0,11-280,12615,5581,262
16855,1661817600,1,12-7023-02,3589,3457,468
33636,1661817600,1,12-132,6629,6876,531
32687,1661731200,1,12-132,7532,7523,1238
3927,1661731200,0,11-1807-01,5722,5722,61
27765,1661731200,1,12-9766,9735,9744,90
7729,1661731200,0,11-286,5352,5269,202
17023,1661731200,1,12-7023-02,6995,6876,298
6025,1661731200,0,11-276,11833,10364,3246
4027,1661731200,0,11-9962,10950,11066,319
1045,1661731200,0,11-1807-01,5230,5295,2
33615,1661731200,1,12-132,12437,12267,350
25649,1661731200,1,12-132-03,8595,8320,479
33713,1661731200,1,12-132,12600,3457,519
21501,1661731200,1,12-783,3748,3457,365
15638,1661731200,1,12-132,12600,3457,524
28044,1661731200,1,12-132-03,4420,4391,201
30041,1661731200,1,12-132,4420,4391,132
4465,1661731200,0,11-2135-01,5244,5295,159
4073,1661731200,0,11-2135-01,5230,5295,12
21567,1661731200,1,12-1303-01,12322,10364,113
26042,1661731200,1,12-132-03,5230,5295,57
7363,1661731200,0,11-286,9753,12648,185
24826,1661731200,1,12-132,12387,11891,3
33825,1661731200,1,12-196-02,9735,10150,1088
18134,1661731200,0,11-1807-01,12202,11891,47
21236,1661731200,1,12-1303-01,4420,12603,370
27698,1661731200,1,12-1704-04,4421,4387,35
27349,1661731200,1,12-132,11676,11619,123
25805,1661731200,1,12-132-03,3499,3499,341
1777,1661731200,0,11-2135-01,8364,8320,282
29445,1661731200,1,12-132,2869,12594,82
3962,1661731200,0,11-1807-01,8584,9546,650
15425,1661731200,1,12-132,6995,6995,235
19491,1661731200,0,11-286,5624,5561,283
18748,1661731200,0,11-280,11626,10364,2277
24248,1661731200,1,12-132,15985,10364,161
24526,1661731200,1,12-132,15985,10364,211
5900,1661731200,0,11-276,11412,10364,1411
1147,1661731200,0,11-1807-01,12329,11915,2713
27348,1661731200,1,12-132,12322,10364,226
33462,1661731200,1,12-1303-01,12322,10364,201
21854,1661731200,1,12-132,2271,12594,399
30720,1661731200,1,12-7023-02,8371,8371,222
33850,1661731200,1,12-196-02,12322,11931,96
27892,1661644800,1,12-600-08,4420,4391,130
26972,1661644800,1,12-132,9002,8769,2788
17967,1661644800,0,11-1807-01,13003,12594,190
29427,1661644800,1,12-132,10016,10364,193
32040,1661644800,1,12-132,9737,9744,1010
13840,1661644800,1,12-132,4789,4789,53
24521,1661644800,1,12-132,12387,10364,1687
11336,1661644800,1,12-1704-04,4421,4391,1050
21944,1661644800,1,12-132,2081,2400,241
5902,1661644800,0,11-276,6515,7117,477
11913,1661644800,1,12-132-03,8865,8371,289
30371,1661644800,1,12-132,8584,10364,1971
29522,1661644800,1,12-132,4421,4387,63
29692,1661644800,1,12-132,4421,4391,500
10597,1661644800,1,12-132,4420,4387,207
27970,1661644800,1,12-132-03,4421,4391,20
33705,1661644800,1,12-196-02,10480,10364,300
24570,1661644800,1,12-132,6152,6279,79
29967,1661644800,1,12-132,6152,6279,71
27067,1661644800,1,12-132-03,6152,6279,46
27697,1661644800,1,12-1704-04,6152,6279,110
33733,1661644800,1,12-132,6152,6279,30
33623,1661644800,1,12-132,3178,6279,680
24386,1661644800,1,12-132,6152,6279,55
4222,1661644800,0,11-2135-01,8574,8320,443
22868,1661644800,1,12-132,12322,12267,18
21033,1661644800,1,12-9788-01,10016,10364,196
26989,1661644800,1,12-132,6152,6279,121
26141,1661644800,1,12-132-03,3178,6279,657
22250,1661644800,1,12-132,6152,6279,78
9905,1661644800,1,12-132,8595,8371,196
29721,1661644800,1,12-132,3748,3457,308
32623,1661644800,1,12-132,12322,12267,72
24629,1661644800,0,11-1807-01,3676,3457,799
15304,1661644800,1,12-132,4420,4387,212
12431,1661644800,1,12-132-03,6152,6279,106
11755,1661644800,1,12-132,6152,6279,67
28961,1661644800,1,12-295,4420,4387,141
11786,1661644800,1,12-132,4421,12603,96
26532,1661644800,1,12-783,12322,11305,26
5145,1661644800,0,11-9962,7607,7827,466
26318,1661644800,1,12-600-04,6152,6279,110
33303,1661644800,1,12-196-01,6152,6279,88
28800,1661644800,1,12-1303-01,2230,2530,30
10730,1661644800,1,12-132,2535,2530,84
7970,1661644800,0,11-286,11833,11464,3281
33384,1661644800,1,12-1303-01,12393,11305,68
30379,1661644800,1,12-132,10016,10364,262
33773,1661644800,1,12-132,5953,5870,187
11007,1661644800,1,12-132,4420,12603,408
4407,1661644800,0,11-9962,12882,12603,479
25504,1661644800,1,12-132-03,2401,12587,180
28460,1661644800,1,12-132,2133,12587,614
26168,1661644800,1,12-132,1949,1949,290
25991,1661644800,1,12-132-03,4420,4387,152
21119,1661644800,1,12-1303-01,494,392,12
29391,1661644800,1,12-132,4420,4387,149
26642,1661644800,1,12-132,494,392,16
28024,1661644800,1,12-132-03,4420,4387,199
27527,1661644800,1,12-9780,8585,10364,1973
21499,1661644800,1,12-783,4421,12603,95
28986,1661644800,1,12-132,6152,6279,37
1740,1661644800,0,11-2135-01,1803,2400,358
26663,1661644800,1,12-132,6152,6279,119
27489,1661644800,1,12-7023-02,6152,6279,96
33500,1661644800,1,12-1303-01,6152,6279,102
21877,1661644800,1,12-132,6152,6279,60
26112,1661644800,1,12-132-03,4420,12603,366
29362,1661644800,1,12-132,6152,6279,25
26060,1661644800,1,12-132-03,8584,8371,219
12114,1661644800,1,12-132-03,10375,10364,108
25382,1661558400,1,12-783,4421,4387,39
21001,1661558400,1,12-9788-01,4421,4387,86
11010,1661558400,1,12-132,6152,4789,345
26086,1661558400,1,12-132-03,6152,4789,357
27823,1661558400,1,12-1302,4420,4387,140
24658,1661558400,0,11-7038,5630,5581,218
14388,1661558400,1,12-132,12941,5295,8
31918,1661558400,1,12-1303-01,2366,12597,415
3981,1661558400,0,11-1807-01,2295,2295,310
26350,1661558400,1,12-132,6152,4789,401
33646,1661558400,1,12-132,11412,10273,1458
11656,1661558400,1,12-9790,4421,4387,85
27275,1661558400,0,11-7038,12605,4789,164
27327,1661558400,0,11-1807-01,11666,11336,1042
25069,1661558400,1,12-132,6152,4789,359
28063,1661558400,1,12-132-03,4421,4387,63
33757,1661558400,1,12-132,6152,4789,321
26910,1661558400,1,12-132,6152,4789,304
29699,1661558400,1,12-132,10829,10364,389
27886,1661558400,1,12-783,1950,6279,487
26404,1661558400,1,12-296-01,7698,10364,2254
3959,1661558400,0,11-1807-01,9751,12648,176
1785,1661558400,0,11-2135-01,10175,12648,200
25706,1661558400,1,12-132-03,12380,12267,32
25656,1661558400,1,12-132-03,12016,10364,4358
21191,1661558400,1,12-132,12437,10364,5854
12192,1661558400,1,12-132-03,11412,10364,1395
26265,1661558400,1,12-600-05,8865,10364,1904
24571,1661558400,1,12-132,11412,10364,1447
13419,1661558400,1,12-132-03,11412,10364,1462
33330,1661558400,1,12-196-01,12202,11305,83
23302,1661558400,1,12-132,8595,10364,2015
29384,1661558400,1,12-132,6279,6771,314
24821,1661558400,1,12-132,11412,10364,1406
11837,1661558400,1,12-132,1949,12594,256
27471,1661558400,1,12-132,10348,10364,97
22542,1661558400,1,12-1303-01,10016,10364,179
24845,1661558400,1,12-132,10829,10364,355
26730,1661558400,1,12-132,8595,10364,2071
21705,1661558400,1,12-132,3205,2400,709
24621,1661558400,0,11-1807-01,10049,10049,92
33386,1661558400,1,12-1303-01,1398,420,5912
4067,1661558400,0,11-2135-01,531,420,4608
33624,1661558400,1,12-1303-01,12873,420,5902
21462,1661558400,1,12-132,12873,420,5430
25858,1661558400,1,12-132-03,1398,420,6052
4262,1661558400,0,11-2135-01,494,420,6054
12220,1661558400,1,12-132-03,4420,4519,350
29690,1661558400,1,12-132,7617,7117,1276
33620,1661558400,1,12-132,4421,4391,527
27997,1661558400,1,12-132-03,11412,11066,32
33558,1661558400,1,12-132,5155,12606,257
4495,1661558400,0,11-2135-01,12610,12606,375
33653,1661558400,1,12-132,12387,12267,21
14508,1661558400,1,12-132,2864,2864,135
17940,1661558400,0,11-1807-01,11681,11619,580
4142,1661558400,0,11-2135-01,12324,11619,3666
864,1661558400,0,11-7038,4975,12606,179
25998,1661558400,1,12-132-03,10175,10150,40
15123,1661558400,1,12-132,498,497,4265
5365,1661558400,0,11-276,10049,10049,66
13920,1661472000,1,12-132,5230,6321,14
26964,1661472000,1,12-132,7617,7117,1289
25903,1661472000,1,12-132-03,10049,10049,60
1783,1661472000,0,11-2135-01,2125,3457,714
1137,1661472000,0,11-1807-01,6051,12606,271
26894,1661472000,1,12-132,7617,7117,1285
23517,1661472000,1,12-132,3376,12597,103
3989,1661472000,0,11-1807-01,7079,7117,339
25585,1661472000,1,12-132-03,6152,6168,154
6710,1661472000,0,11-280,436,420,6088
30016,1661472000,1,12-132,7176,7117,409
25841,1661472000,1,12-132-03,8207,8320,308
15373,1661472000,1,12-132,6152,6168,186
4375,1661472000,0,11-2135-01,5722,5722,84
26379,1661472000,1,12-132,6152,6168,154
7196,1661472000,0,11-286,217,4387,47
26786,1661472000,1,12-132,4421,4391,513
12310,1661472000,1,12-132-03,430,392,82
29428,1661472000,1,12-132,392,392,91
23039,1661472000,1,12-132,392,392,88
29664,1661472000,1,12-132,4420,4101,152
21888,1661472000,1,12-132,216,80,40
23240,1661472000,1,12-132,4421,12603,35
21234,1661472000,1,12-1303-01,4421,12603,133
24823,1661472000,1,12-132,5230,12627,4750
33290,1661472000,1,12-196-01,11412,11412,1406
24927,1661472000,1,12-1303-01,9802,9744,121
3999,1661472000,0,11-1807-01,5467,5295,237
33687,1661472000,1,12-132,12322,11305,1
24825,1661472000,1,12-132,4421,4391,509
1152,1661472000,0,11-1807-01,4264,4391,726
11898,1661472000,1,12-600-05,4421,4391,304
27584,1661472000,1,12-132,4421,4391,517
29310,1661472000,1,12-132,2082,12594,268
25597,1661472000,1,12-132-03,8865,8320,504
25148,1661472000,1,12-132,7617,7617,1310
20218,1661472000,1,12-783,6152,4790,300
28312,1661472000,1,12-132,6152,4790,379
28822,1661472000,1,12-1303-01,6152,4790,330
33617,1661472000,1,12-132,6152,4790,344
14458,1661472000,1,12-132,1949,2400,305
20782,1661472000,1,12-9788-01,6152,4790,292
28932,1661472000,1,12-4102,9032,9546,391
8918,1661472000,0,11-286,5244,12606,345
21741,1661472000,1,12-132,8595,12645,446
27324,1661472000,0,11-1807-01,10111,10150,571
13539,1661385600,1,12-132-03,6152,6168,102
33714,1661385600,1,12-132,6152,6168,137
24113,1661385600,1,12-9085,10016,10364,199
26622,1661385600,1,12-132,10400,10364,85
33683,1661385600,1,12-132,6152,6321,103
25565,1661385600,1,12-132-03,6152,6321,125
27376,1661385600,1,12-132,8618,8320,496
5551,1661385600,0,11-276,12023,11891,1236
33567,1661385600,1,12-132,6152,6321,127
23761,1661385600,1,12-132,6152,6321,144
33784,1661385600,1,12-132,6152,6321,104
33797,1661385600,1,12-132,6152,6321,126
25339,1661385600,1,12-132-03,4421,4391,361
25151,1661385600,1,12-132,4421,4391,439
27162,1661385600,1,12-132,12322,11305,18
7522,1661385600,0,11-286,11000,10364,907
27033,1661385600,1,12-132-03,6152,6168,125
33791,1661385600,1,12-132,5045,12606,30
25977,1661385600,1,12-132-03,553,392,67
33612,1661385600,1,12-132,4993,12606,98
29368,1661385600,1,12-132,6279,4789,307
33325,1661385600,1,12-196-01,12651,10364,68
24644,1661385600,0,11-7038,12604,12604,195
29698,1661385600,1,12-132,4789,4789,54
28237,1661385600,1,12-132-03,6152,6168,117
30308,1661385600,1,12-132,6152,6168,107
29016,1661385600,1,12-132,6152,6168,185
24619,1661385600,0,11-1807-01,498,420,6056
33566,1661385600,1,12-132,9973,10364,342
29302,1661385600,1,12-132,7524,7524,1287
4276,1661385600,0,11-2135-01,498,420,6052
27718,1661385600,1,12-132,4993,12606,78
25009,1661385600,1,12-132,10016,10364,196
28708,1661385600,1,12-9788-01,4420,4391,155
25472,1661385600,1,12-132-03,10016,10364,183
12561,1661385600,1,12-132-03,4789,6168,205
32089,1661385600,1,12-132,10016,10364,259
25169,1661385600,1,12-132,8496,8493,64
29200,1661385600,1,12-4102,4421,4391,406
11136,1661385600,1,12-132,6152,6152,341
14358,1661385600,1,12-132,10067,10364,520
10643,1661385600,1,12-132,11676,11676,139
32961,1661385600,1,12-132,11676,11676,75
21839,1661385600,1,12-132,10016,10364,214
28733,1661385600,1,12-9788-01,6152,5870,226
28344,1661385600,1,12-132,10016,10364,253
28929,1661385600,1,12-4102,6152,5870,238
4534,1661385600,0,11-2135-01,11211,11891,1098
33463,1661385600,1,12-1303-01,12594,12594,85
17357,1661385600,1,12-132,6151,6151,47
29395,1661385600,1,12-132,6151,6151,116
32780,1661385600,1,12-132,12020,11891,1299
24585,1661385600,0,11-1807-01,12382,11891,51
14060,1661385600,1,12-132,10016,10364,237
23525,1661385600,1,12-132,6995,6876,266
27898,1661385600,1,12-600-08,10016,10364,251
24295,1661385600,1,12-1704-04,10400,10364,156
25345,1661385600,1,12-132-03,4421,4519,38
33758,1661385600,1,12-196-02,12871,12871,85
28199,1661385600,1,12-132,4421,4387,71
24340,1661385600,1,12-132,4420,4387,176
33789,1661299200,1,12-132,6152,6279,103
26975,1661299200,1,12-132,12387,11891,65
15436,1661299200,1,12-132,12202,11891,31
21755,1661299200,1,12-132,12387,11891,33
4959,1661299200,0,11-2135-01,4931,12606,71
5744,1661299200,0,11-276,12322,11891,93
511,1661299200,0,11-1807,4970,12606,179
