,wagnum,month,target_month,target_day
28322,166,2023-03-01,1,1
28323,167,2023-03-01,1,1
28324,169,2023-03-01,1,1
28325,170,2023-03-01,1,1
28326,171,2023-03-01,1,1
28327,173,2023-03-01,1,1
28328,174,2023-03-01,1,1
28329,2949,2023-03-01,1,1
28330,4660,2023-03-01,1,1
28331,3859,2023-03-01,1,1
28332,4558,2023-03-01,1,1
28333,14525,2023-03-01,1,1
28334,3517,2023-03-01,1,1
28335,1413,2023-03-01,1,1
28336,558,2023-03-01,1,1
28337,1500,2023-03-01,1,1
28338,2496,2023-03-01,1,1
28339,4008,2023-03-01,1,1
28340,18803,2023-03-01,1,1
28341,754,2023-03-01,1,1
28342,10929,2023-03-01,1,1
28343,13947,2023-03-01,1,1
28344,3324,2023-03-01,1,1
28345,4696,2023-03-01,1,1
28346,3436,2023-03-01,1,1
28347,3804,2023-03-01,1,1
28348,1104,2023-03-01,1,1
28349,3415,2023-03-01,1,1
28350,147,2023-03-01,1,1
28351,3404,2023-03-01,1,1
28352,3406,2023-03-01,1,1
28353,3423,2023-03-01,1,1
28354,3424,2023-03-01,1,1
28355,3428,2023-03-01,1,1
28356,3429,2023-03-01,1,1
28357,4847,2023-03-01,1,1
28358,5113,2023-03-01,1,1
28359,1601,2023-03-01,1,1
28360,3565,2023-03-01,1,1
28361,3567,2023-03-01,1,1
28362,3569,2023-03-01,1,1
28363,3571,2023-03-01,1,1
28364,3577,2023-03-01,1,1
28365,3578,2023-03-01,1,1
28366,3579,2023-03-01,1,1
28367,3582,2023-03-01,1,1
28368,12244,2023-03-01,1,1
28369,1393,2023-03-01,1,1
28370,4938,2023-03-01,1,1
28371,14746,2023-03-01,1,1
28372,220,2023-03-01,1,1
28373,4111,2023-03-01,1,1
28374,5158,2023-03-01,1,1
28375,3888,2023-03-01,1,1
28376,33351,2023-03-01,1,1
28377,33481,2023-03-01,1,1
28378,33492,2023-03-01,1,1
28379,4001,2023-03-01,1,1
28380,4005,2023-03-01,1,1
28381,4015,2023-03-01,1,1
28382,4016,2023-03-01,1,1
28383,4017,2023-03-01,1,1
28384,4033,2023-03-01,1,1
28385,4034,2023-03-01,1,1
28386,4036,2023-03-01,1,1
28387,4062,2023-03-01,1,1
28388,30354,2023-03-01,1,1
28389,4083,2023-03-01,1,1
28390,4084,2023-03-01,1,1
28391,4085,2023-03-01,1,1
28392,4088,2023-03-01,1,1
28393,8437,2023-03-01,1,1
28394,11656,2023-03-01,1,1
28395,1236,2023-03-01,1,1
28396,15168,2023-03-01,1,1
28397,4851,2023-03-01,1,1
28398,5099,2023-03-01,1,1
28399,5156,2023-03-01,1,1
28400,4076,2023-03-01,1,1
28401,5084,2023-03-01,1,1
28402,770,2023-03-01,1,1
28403,18629,2023-03-01,1,1
28404,61,2023-03-01,1,1
28405,3685,2023-03-01,1,1
28406,4098,2023-03-01,1,1
28407,391,2023-03-01,1,1
28408,608,2023-03-01,1,1
28409,4591,2023-03-01,1,1
28410,84,2023-03-01,1,1
28411,335,2023-03-01,1,1
28412,1099,2023-03-01,1,1
28413,1105,2023-03-01,1,1
28414,3584,2023-03-01,1,1
28415,4959,2023-03-01,1,1
28416,4949,2023-03-01,1,1
28417,681,2023-03-01,1,1
28418,4925,2023-03-01,1,1
28419,18654,2023-03-01,1,1
28420,33455,2023-03-01,1,1
28421,33740,2023-03-01,1,1
28422,4019,2023-03-01,1,1
28423,4022,2023-03-01,1,1
28424,4023,2023-03-01,1,1
28425,4026,2023-03-01,1,1
28426,4027,2023-03-01,1,1
28427,4030,2023-03-01,1,1
28428,4031,2023-03-01,1,1
28429,27776,2023-03-01,1,1
28430,4041,2023-03-01,1,1
28431,4042,2023-03-01,1,1
28432,4046,2023-03-01,1,1
28433,4049,2023-03-01,1,1
28434,4051,2023-03-01,1,1
28435,4053,2023-03-01,1,1
28436,4055,2023-03-01,1,1
28437,4058,2023-03-01,1,1
28438,933,2023-03-01,1,1
28439,4065,2023-03-01,1,1
28440,4068,2023-03-01,1,1
28441,4069,2023-03-01,1,1
28442,4072,2023-03-01,1,1
28443,4073,2023-03-01,1,1
28444,4077,2023-03-01,1,1
28445,4080,2023-03-01,1,1
28446,4082,2023-03-01,1,1
28447,4090,2023-03-01,1,1
28448,4091,2023-03-01,1,1
28449,4092,2023-03-01,1,1
28450,4093,2023-03-01,1,1
28451,4094,2023-03-01,1,1
28452,4097,2023-03-01,1,1
28453,4110,2023-03-01,1,1
28454,5146,2023-03-01,1,1
28455,221,2023-03-01,1,1
28456,219,2023-03-01,1,1
28457,822,2023-03-01,1,1
28458,4120,2023-03-01,1,1
28459,4122,2023-03-01,1,1
28460,4123,2023-03-01,1,1
28461,4126,2023-03-01,1,1
28462,4127,2023-03-01,1,1
28463,4128,2023-03-01,1,1
28464,4129,2023-03-01,1,1
28465,4130,2023-03-01,1,1
28466,3432,2023-03-01,1,1
28467,1190,2023-03-01,1,1
28468,4963,2023-03-01,1,1
28469,3457,2023-03-01,1,1
28470,3459,2023-03-01,1,1
28471,3467,2023-03-01,1,1
28472,3469,2023-03-01,1,1
28473,3470,2023-03-01,1,1
28474,3471,2023-03-01,1,1
28475,3472,2023-03-01,1,1
28476,3476,2023-03-01,1,1
28477,3477,2023-03-01,1,1
28478,3479,2023-03-01,1,1
28479,3481,2023-03-01,1,1
28480,3493,2023-03-01,1,1
28481,3516,2023-03-01,1,1
28482,503,2023-03-01,1,1
28483,3444,2023-03-01,1,1
28484,3496,2023-03-01,1,1
28485,18626,2023-03-01,1,1
28486,137,2023-03-01,1,1
28487,224,2023-03-01,1,1
28488,245,2023-03-01,1,1
28489,355,2023-03-01,1,1
28490,423,2023-03-01,1,1
28491,518,2023-03-01,1,1
28492,538,2023-03-01,1,1
28493,626,2023-03-01,1,1
28494,1101,2023-03-01,1,1
28495,2779,2023-03-01,1,1
28496,4256,2023-03-01,1,1
28497,4948,2023-03-01,1,1
28498,4992,2023-03-01,1,1
28499,5109,2023-03-01,1,1
28500,5040,2023-03-01,1,1
28501,4975,2023-03-01,1,1
28502,298,2023-03-01,1,1
28503,605,2023-03-01,1,1
28504,679,2023-03-01,1,1
28505,743,2023-03-01,1,1
28506,18864,2023-03-01,1,1
28507,1119,2023-03-01,1,1
28508,1184,2023-03-01,1,1
28509,1216,2023-03-01,1,1
28510,1267,2023-03-01,1,1
28511,1285,2023-03-01,1,1
28512,1353,2023-03-01,1,1
28513,1400,2023-03-01,1,1
28514,18584,2023-03-01,1,1
28515,3530,2023-03-01,1,1
28516,3532,2023-03-01,1,1
28517,3533,2023-03-01,1,1
28518,3535,2023-03-01,1,1
28519,4278,2023-03-01,1,1
28520,2934,2023-03-01,1,1
28521,4188,2023-03-01,1,1
28522,4189,2023-03-01,1,1
28523,4192,2023-03-01,1,1
28524,4193,2023-03-01,1,1
28525,4194,2023-03-01,1,1
28526,4200,2023-03-01,1,1
28527,4201,2023-03-01,1,1
28528,4202,2023-03-01,1,1
28529,4203,2023-03-01,1,1
28530,4204,2023-03-01,1,1
28531,4206,2023-03-01,1,1
28532,3860,2023-03-01,1,1
28533,3997,2023-03-01,1,1
28534,4233,2023-03-01,1,1
28535,4437,2023-03-01,1,1
28536,4624,2023-03-01,1,1
28537,4654,2023-03-01,1,1
28538,18550,2023-03-01,1,1
28539,4725,2023-03-01,1,1
28540,4734,2023-03-01,1,1
28541,1207,2023-03-01,1,1
28542,1361,2023-03-01,1,1
28543,4578,2023-03-01,1,1
28544,145,2023-03-01,1,1
28545,3810,2023-03-01,1,1
28546,2899,2023-03-01,1,1
28547,1489,2023-03-01,1,1
28548,3874,2023-03-01,1,1
28549,201,2023-03-01,1,1
28550,3964,2023-03-01,1,1
28551,1202,2023-03-01,1,1
28552,4605,2023-03-01,1,1
28553,4021,2023-03-01,1,1
28554,4580,2023-03-01,1,1
28555,4703,2023-03-01,1,1
28556,963,2023-03-01,1,1
28557,1340,2023-03-01,1,1
28558,4444,2023-03-01,1,1
28559,4675,2023-03-01,1,1
28560,5167,2023-03-01,1,1
28561,18833,2023-03-01,1,1
28562,5530,2023-03-01,1,1
28563,4961,2023-03-01,1,1
28564,4982,2023-03-01,1,1
28565,5072,2023-03-01,1,1
28566,5157,2023-03-01,1,1
28567,5180,2023-03-01,1,1
28568,5086,2023-03-01,1,1
28569,18925,2023-03-01,1,1
28570,4941,2023-03-01,1,1
28571,3449,2023-03-01,1,1
28572,1271,2023-03-01,1,1
28573,4067,2023-03-01,1,1
28574,3523,2023-03-01,1,1
28575,952,2023-03-01,1,1
28576,19556,2023-03-01,1,1
28577,4668,2023-03-01,1,1
28578,75,2023-03-01,1,1
28579,435,2023-03-01,1,1
28580,4688,2023-03-01,1,1
28581,4100,2023-03-01,1,1
28582,5098,2023-03-01,1,1
28583,18544,2023-03-01,1,1
28584,4125,2023-03-01,1,1
28585,4162,2023-03-01,1,1
28586,4607,2023-03-01,1,1
28587,4686,2023-03-01,1,1
28588,4944,2023-03-01,1,1
28589,18532,2023-03-01,1,1
28590,18669,2023-03-01,1,1
28591,18972,2023-03-01,1,1
28592,31476,2023-03-01,1,1
28593,1398,2023-03-01,1,1
28594,1402,2023-03-01,1,1
28595,4290,2023-03-01,1,1
28596,39,2023-03-01,1,1
28597,4343,2023-03-01,1,1
28598,18646,2023-03-01,1,1
28599,31782,2023-03-01,1,1
28600,333,2023-03-01,1,1
28601,3069,2023-03-01,1,1
28602,4324,2023-03-01,1,1
28603,18936,2023-03-01,1,1
28604,5095,2023-03-01,1,1
28605,474,2023-03-01,1,1
28606,1530,2023-03-01,1,1
28607,686,2023-03-01,1,1
28608,18537,2023-03-01,1,1
28609,179,2023-03-01,1,1
28610,4812,2023-03-01,1,1
28611,16954,2023-03-01,1,1
28612,8988,2023-03-01,1,1
28613,3875,2023-03-01,1,1
28614,18902,2023-03-01,1,1
28615,23697,2023-03-01,1,1
28616,3918,2023-03-01,1,1
28617,4359,2023-03-01,1,1
28618,3121,2023-03-01,1,1
28619,3122,2023-03-01,1,1
28620,21426,2023-03-01,1,1
28621,4901,2023-03-01,1,1
28622,1213,2023-03-01,1,1
28623,793,2023-03-01,1,1
28624,21220,2023-03-01,1,1
28625,4995,2023-03-01,1,1
28626,198,2023-03-01,1,1
28627,4307,2023-03-01,1,1
28628,3508,2023-03-01,1,1
28629,1600,2023-03-01,1,1
28630,1078,2023-03-01,1,1
28631,2480,2023-03-01,1,1
28632,5012,2023-03-01,1,1
28633,225,2023-03-01,1,1
28634,4722,2023-03-01,1,1
28635,20250,2023-03-01,1,1
28636,27126,2023-03-01,1,1
28637,24359,2023-03-01,1,1
28638,28381,2023-03-01,1,1
28639,7769,2023-03-01,1,1
28640,7013,2023-03-01,1,1
28641,4488,2023-03-01,1,1
28642,3723,2023-03-01,1,1
28643,33301,2023-03-01,1,1
28644,33376,2023-03-01,1,1
28645,23463,2023-03-01,1,1
28646,28554,2023-03-01,1,1
28647,14785,2023-03-01,1,1
28648,1234,2023-03-01,1,1
28649,21996,2023-03-01,1,1
28650,21976,2023-03-01,1,1
28651,3709,2023-03-01,1,1
28652,3719,2023-03-01,1,1
28653,3728,2023-03-01,1,1
28654,3735,2023-03-01,1,1
28655,3742,2023-03-01,1,1
28656,3747,2023-03-01,1,1
28657,3755,2023-03-01,1,1
28658,3763,2023-03-01,1,1
28659,26377,2023-03-01,1,1
28660,9843,2023-03-01,1,1
28661,4551,2023-03-01,1,1
28662,30436,2023-03-01,1,1
28663,32923,2023-03-01,1,1
28664,33642,2023-03-01,1,1
28665,14858,2023-03-01,1,1
28666,10869,2023-03-01,1,1
28667,17440,2023-03-01,1,1
28668,12575,2023-03-01,1,1
28669,27132,2023-03-01,1,1
28670,29946,2023-03-01,1,1
28671,32362,2023-03-01,1,1
28672,32392,2023-03-01,1,1
28673,32961,2023-03-01,1,1
28674,32977,2023-03-01,1,1
28675,32998,2023-03-01,1,1
28676,33012,2023-03-01,1,1
28677,31502,2023-03-01,1,1
28678,32481,2023-03-01,1,1
28679,32489,2023-03-01,1,1
28680,32607,2023-03-01,1,1
28681,32646,2023-03-01,1,1
28682,32726,2023-03-01,1,1
28683,33277,2023-03-01,1,1
28684,28319,2023-03-01,1,1
28685,15013,2023-03-01,1,1
28686,14379,2023-03-01,1,1
28687,3550,2023-03-01,1,1
28688,3620,2023-03-01,1,1
28689,3621,2023-03-01,1,1
28690,3622,2023-03-01,1,1
28691,3623,2023-03-01,1,1
28692,21744,2023-03-01,1,1
28693,33609,2023-03-01,1,1
28694,29442,2023-03-01,1,1
28695,29444,2023-03-01,1,1
28696,29509,2023-03-01,1,1
28697,23973,2023-03-01,1,1
28698,30905,2023-03-01,1,1
28699,3626,2023-03-01,1,1
28700,3627,2023-03-01,1,1
28701,3629,2023-03-01,1,1
28702,3630,2023-03-01,1,1
28703,3633,2023-03-01,1,1
28704,3635,2023-03-01,1,1
28705,3639,2023-03-01,1,1
28706,3640,2023-03-01,1,1
28707,3641,2023-03-01,1,1
28708,3646,2023-03-01,1,1
28709,3648,2023-03-01,1,1
28710,3649,2023-03-01,1,1
28711,3653,2023-03-01,1,1
28712,3656,2023-03-01,1,1
28713,3657,2023-03-01,1,1
28714,3659,2023-03-01,1,1
28715,3661,2023-03-01,1,1
28716,2772,2023-03-01,1,1
28717,33420,2023-03-01,1,1
28718,29394,2023-03-01,1,1
28719,3711,2023-03-01,1,1
28720,3717,2023-03-01,1,1
28721,3718,2023-03-01,1,1
28722,3720,2023-03-01,1,1
28723,3721,2023-03-01,1,1
28724,3725,2023-03-01,1,1
28725,3726,2023-03-01,1,1
28726,3727,2023-03-01,1,1
28727,3729,2023-03-01,1,1
28728,3730,2023-03-01,1,1
28729,3731,2023-03-01,1,1
28730,3732,2023-03-01,1,1
28731,3733,2023-03-01,1,1
28732,3736,2023-03-01,1,1
28733,3738,2023-03-01,1,1
28734,3739,2023-03-01,1,1
28735,3740,2023-03-01,1,1
28736,3741,2023-03-01,1,1
28737,3743,2023-03-01,1,1
28738,3746,2023-03-01,1,1
28739,18782,2023-03-01,1,1
28740,6541,2023-03-01,1,1
28741,29419,2023-03-01,1,1
28742,32056,2023-03-01,1,1
28743,2317,2023-03-01,1,1
28744,11804,2023-03-01,1,1
28745,33787,2023-03-01,1,1
28746,32129,2023-03-01,1,1
28747,3722,2023-03-01,1,1
28748,24330,2023-03-01,1,1
28749,24510,2023-03-01,1,1
28750,33514,2023-03-01,1,1
28751,33515,2023-03-01,1,1
28752,29248,2023-03-01,1,1
28753,29732,2023-03-01,1,1
28754,31916,2023-03-01,1,1
28755,2881,2023-03-01,1,1
28756,7802,2023-03-01,1,1
28757,19333,2023-03-01,1,1
28758,172,2023-03-01,1,1
28759,33854,2023-03-01,1,1
28760,29769,2023-03-01,1,1
28761,30742,2023-03-01,1,1
28762,33249,2023-03-01,1,1
28763,5101,2023-03-01,1,1
28764,4462,2023-03-01,1,1
28765,586,2023-03-01,1,1
28766,2538,2023-03-01,1,1
28767,4736,2023-03-01,1,1
28768,33759,2023-03-01,1,1
28769,30514,2023-03-01,1,1
28770,30539,2023-03-01,1,1
28771,30562,2023-03-01,1,1
28772,30568,2023-03-01,1,1
28773,30632,2023-03-01,1,1
28774,30642,2023-03-01,1,1
28775,30709,2023-03-01,1,1
28776,30711,2023-03-01,1,1
28777,31909,2023-03-01,1,1
28778,23164,2023-03-01,1,1
28779,14987,2023-03-01,1,1
28780,24030,2023-03-01,1,1
28781,20717,2023-03-01,1,1
28782,29927,2023-03-01,1,1
28783,29929,2023-03-01,1,1
28784,31819,2023-03-01,1,1
28785,31843,2023-03-01,1,1
28786,33209,2023-03-01,1,1
28787,33214,2023-03-01,1,1
28788,4581,2023-03-01,1,1
28789,4891,2023-03-01,1,1
28790,3587,2023-03-01,1,1
28791,3625,2023-03-01,1,1
28792,33770,2023-03-01,1,1
28793,3631,2023-03-01,1,1
28794,3637,2023-03-01,1,1
28795,3645,2023-03-01,1,1
28796,3651,2023-03-01,1,1
28797,3660,2023-03-01,1,1
28798,13690,2023-03-01,1,1
28799,4658,2023-03-01,1,1
28800,8732,2023-03-01,1,1
28801,29597,2023-03-01,1,1
28802,30507,2023-03-01,1,1
28803,31759,2023-03-01,1,1
28804,4190,2023-03-01,1,1
28805,18400,2023-03-01,1,1
28806,29330,2023-03-01,1,1
28807,12516,2023-03-01,1,1
28808,13814,2023-03-01,1,1
28809,4231,2023-03-01,1,1
28810,29885,2023-03-01,1,1
28811,29901,2023-03-01,1,1
28812,29913,2023-03-01,1,1
28813,29915,2023-03-01,1,1
28814,33308,2023-03-01,1,1
28815,33330,2023-03-01,1,1
28816,358,2023-03-01,1,1
28817,3034,2023-03-01,1,1
28818,11280,2023-03-01,1,1
28819,31562,2023-03-01,1,1
28820,153,2023-03-01,1,1
28821,4181,2023-03-01,1,1
28822,18628,2023-03-01,1,1
28823,18632,2023-03-01,1,1
28824,3866,2023-03-01,1,1
28825,1511,2023-03-01,1,1
28826,15663,2023-03-01,1,1
28827,76,2023-03-01,1,1
28828,18515,2023-03-01,1,1
28829,4815,2023-03-01,1,1
28830,30930,2023-03-01,1,1
28831,31131,2023-03-01,1,1
28832,31374,2023-03-01,1,1
28833,32075,2023-03-01,1,1
28834,33406,2023-03-01,1,1
28835,4785,2023-03-01,1,1
28836,4786,2023-03-01,1,1
28837,4788,2023-03-01,1,1
28838,4789,2023-03-01,1,1
28839,4793,2023-03-01,1,1
28840,4794,2023-03-01,1,1
28841,4795,2023-03-01,1,1
28842,4801,2023-03-01,1,1
28843,4806,2023-03-01,1,1
28844,4807,2023-03-01,1,1
28845,4809,2023-03-01,1,1
28846,4813,2023-03-01,1,1
28847,4816,2023-03-01,1,1
28848,4820,2023-03-01,1,1
28849,4822,2023-03-01,1,1
28850,4826,2023-03-01,1,1
28851,4939,2023-03-01,1,1
28852,4467,2023-03-01,1,1
28853,4468,2023-03-01,1,1
28854,4469,2023-03-01,1,1
28855,4471,2023-03-01,1,1
28856,1272,2023-03-01,1,1
28857,1273,2023-03-01,1,1
28858,1275,2023-03-01,1,1
28859,1276,2023-03-01,1,1
28860,1278,2023-03-01,1,1
28861,1279,2023-03-01,1,1
28862,1280,2023-03-01,1,1
28863,1282,2023-03-01,1,1
28864,1284,2023-03-01,1,1
28865,1286,2023-03-01,1,1
28866,1287,2023-03-01,1,1
28867,1290,2023-03-01,1,1
28868,1292,2023-03-01,1,1
28869,4659,2023-03-01,1,1
28870,4663,2023-03-01,1,1
28871,4665,2023-03-01,1,1
28872,4670,2023-03-01,1,1
28873,4673,2023-03-01,1,1
28874,4674,2023-03-01,1,1
28875,4677,2023-03-01,1,1
28876,4679,2023-03-01,1,1
28877,4680,2023-03-01,1,1
28878,4685,2023-03-01,1,1
28879,4687,2023-03-01,1,1
28880,4689,2023-03-01,1,1
28881,4690,2023-03-01,1,1
28882,4693,2023-03-01,1,1
28883,4695,2023-03-01,1,1
28884,4697,2023-03-01,1,1
28885,4698,2023-03-01,1,1
28886,1319,2023-03-01,1,1
28887,1320,2023-03-01,1,1
28888,1325,2023-03-01,1,1
28889,4712,2023-03-01,1,1
28890,4713,2023-03-01,1,1
28891,4717,2023-03-01,1,1
28892,4718,2023-03-01,1,1
28893,4719,2023-03-01,1,1
28894,4720,2023-03-01,1,1
28895,4721,2023-03-01,1,1
28896,4723,2023-03-01,1,1
28897,4724,2023-03-01,1,1
28898,4726,2023-03-01,1,1
28899,4729,2023-03-01,1,1
28900,4732,2023-03-01,1,1
28901,4733,2023-03-01,1,1
28902,4735,2023-03-01,1,1
28903,4739,2023-03-01,1,1
28904,4742,2023-03-01,1,1
28905,4745,2023-03-01,1,1
28906,1364,2023-03-01,1,1
28907,1365,2023-03-01,1,1
28908,1366,2023-03-01,1,1
28909,18807,2023-03-01,1,1
28910,228,2023-03-01,1,1
28911,3051,2023-03-01,1,1
28912,13957,2023-03-01,1,1
28913,4079,2023-03-01,1,1
28914,517,2023-03-01,1,1
28915,4124,2023-03-01,1,1
28916,350,2023-03-01,1,1
28917,1515,2023-03-01,1,1
28918,1542,2023-03-01,1,1
28919,1543,2023-03-01,1,1
28920,1544,2023-03-01,1,1
28921,1545,2023-03-01,1,1
28922,1546,2023-03-01,1,1
28923,1547,2023-03-01,1,1
28924,1549,2023-03-01,1,1
28925,1551,2023-03-01,1,1
28926,1553,2023-03-01,1,1
28927,1554,2023-03-01,1,1
28928,1555,2023-03-01,1,1
28929,1556,2023-03-01,1,1
28930,1568,2023-03-01,1,1
28931,1569,2023-03-01,1,1
28932,1572,2023-03-01,1,1
28933,1573,2023-03-01,1,1
28934,5050,2023-03-01,1,1
28935,5065,2023-03-01,1,1
28936,5068,2023-03-01,1,1
28937,5069,2023-03-01,1,1
28938,5071,2023-03-01,1,1
28939,5074,2023-03-01,1,1
28940,5075,2023-03-01,1,1
28941,5076,2023-03-01,1,1
28942,5077,2023-03-01,1,1
28943,5081,2023-03-01,1,1
28944,5083,2023-03-01,1,1
28945,5085,2023-03-01,1,1
28946,5089,2023-03-01,1,1
28947,5100,2023-03-01,1,1
28948,5103,2023-03-01,1,1
28949,5104,2023-03-01,1,1
28950,5185,2023-03-01,1,1
28951,5194,2023-03-01,1,1
28952,5202,2023-03-01,1,1
28953,46,2023-03-01,1,1
28954,18571,2023-03-01,1,1
28955,18574,2023-03-01,1,1
28956,18576,2023-03-01,1,1
28957,18577,2023-03-01,1,1
28958,18582,2023-03-01,1,1
28959,18583,2023-03-01,1,1
28960,18590,2023-03-01,1,1
28961,18591,2023-03-01,1,1
28962,18594,2023-03-01,1,1
28963,18597,2023-03-01,1,1
28964,18599,2023-03-01,1,1
28965,18601,2023-03-01,1,1
28966,18603,2023-03-01,1,1
28967,18611,2023-03-01,1,1
28968,18615,2023-03-01,1,1
28969,18618,2023-03-01,1,1
28970,18619,2023-03-01,1,1
28971,18620,2023-03-01,1,1
28972,18633,2023-03-01,1,1
28973,18638,2023-03-01,1,1
28974,18639,2023-03-01,1,1
28975,18644,2023-03-01,1,1
28976,18648,2023-03-01,1,1
28977,18649,2023-03-01,1,1
28978,18650,2023-03-01,1,1
28979,18652,2023-03-01,1,1
28980,18658,2023-03-01,1,1
28981,18661,2023-03-01,1,1
28982,18667,2023-03-01,1,1
28983,18680,2023-03-01,1,1
28984,18683,2023-03-01,1,1
28985,18684,2023-03-01,1,1
28986,18685,2023-03-01,1,1
28987,18688,2023-03-01,1,1
28988,18762,2023-03-01,1,1
28989,18767,2023-03-01,1,1
28990,18775,2023-03-01,1,1
28991,18779,2023-03-01,1,1
28992,14425,2023-03-01,1,1
28993,4037,2023-03-01,1,1
28994,18786,2023-03-01,1,1
28995,18788,2023-03-01,1,1
28996,18790,2023-03-01,1,1
28997,18792,2023-03-01,1,1
28998,18797,2023-03-01,1,1
28999,18798,2023-03-01,1,1
29000,18801,2023-03-01,1,1
29001,18802,2023-03-01,1,1
29002,18811,2023-03-01,1,1
29003,18813,2023-03-01,1,1
29004,18814,2023-03-01,1,1
29005,18821,2023-03-01,1,1
29006,31438,2023-03-01,1,1
29007,3193,2023-03-01,1,1
29008,4940,2023-03-01,1,1
29009,4946,2023-03-01,1,1
29010,4954,2023-03-01,1,1
29011,4960,2023-03-01,1,1
29012,3948,2023-03-01,1,1
29013,3951,2023-03-01,1,1
29014,3952,2023-03-01,1,1
29015,1297,2023-03-01,1,1
29016,1300,2023-03-01,1,1
29017,1301,2023-03-01,1,1
29018,1304,2023-03-01,1,1
29019,1305,2023-03-01,1,1
29020,1308,2023-03-01,1,1
29021,1310,2023-03-01,1,1
29022,1312,2023-03-01,1,1
29023,1313,2023-03-01,1,1
29024,1314,2023-03-01,1,1
29025,3954,2023-03-01,1,1
29026,3956,2023-03-01,1,1
29027,1327,2023-03-01,1,1
29028,1329,2023-03-01,1,1
29029,1330,2023-03-01,1,1
29030,1331,2023-03-01,1,1
29031,1332,2023-03-01,1,1
29032,1335,2023-03-01,1,1
29033,1337,2023-03-01,1,1
29034,1338,2023-03-01,1,1
29035,1339,2023-03-01,1,1
29036,1343,2023-03-01,1,1
29037,1345,2023-03-01,1,1
29038,1347,2023-03-01,1,1
29039,1352,2023-03-01,1,1
29040,1356,2023-03-01,1,1
29041,1357,2023-03-01,1,1
29042,1358,2023-03-01,1,1
29043,1362,2023-03-01,1,1
29044,1363,2023-03-01,1,1
29045,1367,2023-03-01,1,1
29046,1368,2023-03-01,1,1
29047,1369,2023-03-01,1,1
29048,1372,2023-03-01,1,1
29049,1373,2023-03-01,1,1
29050,1380,2023-03-01,1,1
29051,1381,2023-03-01,1,1
29052,1382,2023-03-01,1,1
29053,1383,2023-03-01,1,1
29054,1386,2023-03-01,1,1
29055,1387,2023-03-01,1,1
29056,1388,2023-03-01,1,1
29057,1389,2023-03-01,1,1
29058,1391,2023-03-01,1,1
29059,1394,2023-03-01,1,1
29060,1397,2023-03-01,1,1
29061,1399,2023-03-01,1,1
29062,1406,2023-03-01,1,1
29063,1411,2023-03-01,1,1
29064,1415,2023-03-01,1,1
29065,1416,2023-03-01,1,1
29066,1417,2023-03-01,1,1
29067,1423,2023-03-01,1,1
29068,1440,2023-03-01,1,1
29069,1441,2023-03-01,1,1
29070,1457,2023-03-01,1,1
29071,1478,2023-03-01,1,1
29072,1481,2023-03-01,1,1
29073,1482,2023-03-01,1,1
29074,1483,2023-03-01,1,1
29075,1485,2023-03-01,1,1
29076,1486,2023-03-01,1,1
29077,1487,2023-03-01,1,1
29078,1488,2023-03-01,1,1
29079,1491,2023-03-01,1,1
29080,1494,2023-03-01,1,1
29081,1495,2023-03-01,1,1
29082,1496,2023-03-01,1,1
29083,1503,2023-03-01,1,1
29084,1506,2023-03-01,1,1
29085,1508,2023-03-01,1,1
29086,1512,2023-03-01,1,1
29087,1514,2023-03-01,1,1
29088,1516,2023-03-01,1,1
29089,1517,2023-03-01,1,1
29090,1519,2023-03-01,1,1
29091,1520,2023-03-01,1,1
29092,1521,2023-03-01,1,1
29093,1525,2023-03-01,1,1
29094,1526,2023-03-01,1,1
29095,1528,2023-03-01,1,1
29096,1529,2023-03-01,1,1
29097,1531,2023-03-01,1,1
29098,1532,2023-03-01,1,1
29099,1534,2023-03-01,1,1
29100,5051,2023-03-01,1,1
29101,5054,2023-03-01,1,1
29102,5059,2023-03-01,1,1
29103,8436,2023-03-01,1,1
29104,22472,2023-03-01,1,1
29105,26310,2023-03-01,1,1
29106,2522,2023-03-01,1,1
29107,4889,2023-03-01,1,1
29108,3331,2023-03-01,1,1
29109,18557,2023-03-01,1,1
29110,18567,2023-03-01,1,1
29111,3338,2023-03-01,1,1
29112,1392,2023-03-01,1,1
29113,1505,2023-03-01,1,1
29114,1309,2023-03-01,1,1
29115,82,2023-03-01,1,1
29116,30764,2023-03-01,1,1
29117,711,2023-03-01,1,1
29118,1584,2023-03-01,1,1
29119,1585,2023-03-01,1,1
29120,1586,2023-03-01,1,1
29121,1587,2023-03-01,1,1
29122,1589,2023-03-01,1,1
29123,1591,2023-03-01,1,1
29124,1592,2023-03-01,1,1
29125,1593,2023-03-01,1,1
29126,1594,2023-03-01,1,1
29127,1596,2023-03-01,1,1
29128,1599,2023-03-01,1,1
29129,1602,2023-03-01,1,1
29130,1605,2023-03-01,1,1
29131,1607,2023-03-01,1,1
29132,1608,2023-03-01,1,1
29133,1610,2023-03-01,1,1
29134,1611,2023-03-01,1,1
29135,1612,2023-03-01,1,1
29136,1613,2023-03-01,1,1
29137,2418,2023-03-01,1,1
29138,2428,2023-03-01,1,1
29139,2438,2023-03-01,1,1
29140,2448,2023-03-01,1,1
29141,2450,2023-03-01,1,1
29142,2451,2023-03-01,1,1
29143,2458,2023-03-01,1,1
29144,2460,2023-03-01,1,1
29145,2461,2023-03-01,1,1
29146,2462,2023-03-01,1,1
29147,3027,2023-03-01,1,1
